CURINGA VEICULOS LTDA                   ;02692394000111;7028299770093     ;AV. RONDON PACHECO, 4660                ;TIBERY              ;MG;UBERLANDIA     ;38405142;34 ;32391800                                          ;                                                  
AUTO CENTER TIBERY LTDA                 ;02809916000112;;AV.BENJAMIN MAGALHAES, 697              ;TIBERY              ;MG;UBERLANDIA     ;38405040;034;32135451                                          ;                                                  
BOM JESUS MAT.CONST.LTDA                ;22459689000150;7025277580086     ;AV.ESPANHA, 277                         ;TIBERY              ;MG;UBERLANDIA     ;38405048;   ;                                                  ;                                                  
RAVA COM.DE FLORES E PLANTAS LTDA       ;07702455000106;7024067470070     ;AV.JOAO NAVES DE AVILA, 1331 LJ 112     ;TIBERY              ;MG;UBERLANDIA     ;38408100;34 ;32142344                                          ;                                                  
OTICAS SAUDE LTDA                       ;05027970000102;;AVENIDA JOAO NAVES DE AVILA, 1331 LJ 52 ;TIBERY              ;MG;UBERLANDIA     ;38408100;034;32144858                                          ;                                                  
CARLOS SARAIVA IMPORT. E COMERCIO LTDA  ;25760877010093;1861042182640     ;JOAO NAVES DE AVILA 1331 LJ 46          ;TIBERY              ;MG;UBERLANDIA     ;38408288;34 ;32104020                                          ;                                                  
TARGA TRANSPORTES UBERLANDIA LTDA       ;05828218000152;7022481620012     ;ROD. BR 050 KM 71,8 S/Nº - SALA 04      ;TIBERY              ;MG;UBERLANDIA     ;        ;34 ;32131047                                          ;                                                  
KOLETA PRESTADORA DE SERVICOS LTDA      ;03796261000158;;ROD. BR. 050 - SENTIDO UBERABA, 5500    ;TIBERY              ;MG;UBERLANDIA     ;38400760;34 ;32131959                                          ;                                                  
EXPRESSO JATAI TRANSP. LTDA             ;02705727000108;7021707310050     ;ROD. BR. 050, KM 71.8, SALA 03          ;TIBERY              ;MG;UBERLANDIA     ;32122410;34 ;32227891                                          ;                                                  
BOB'S IND E COM LTDA                    ;23237795000151;7025610070075     ;RUA ATENAS, N° 1132                     ;TIBERY              ;MG;UBERLANDIA     ;32145106;34 ;32145106                                          ;                                                  
MADEIREIRA LISBOA LTDA                  ;01891194000125;7026753330004     ;RUA ATENAS, N° 316                      ;TIBERY              ;MG;UBERLANDIA     ;38405066;34 ;32228300                                          ;                                                  
AUDICOM INFORMATICA LTDA.               ;04947350000110;702.169.228-0059  ;RUA CONSTANTINOPLA, Nº 944              ;TIBERY              ;MG;UBERLANDIA     ;38405036;34 ;32226800                                          ;audicom@audicom.com.br                            
TG TRANSPORTES GERAIS E DISTR. LTDA     ;03562929000607;0621005220157     ;RUA GRECIA, 979                         ;TIBERY              ;MG;UBERLANDIA     ;38405064;34 ;32220048                                          ;                                                  
GUINDASTES REGINATO LTDA                ;06324416000141;;RUA GUATEMALA                           ;TIBERY              ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
RAPIDO JOINVILENSE TRANSP. LTDA         ;79898953000764;7026414550281     ;RUA HAIA, N°809                         ;TIBERY              ;MG;UBERLANDIA     ;38405112;034;32272887                                          ;uberlandia@joinvilense.com.br                     
LOCGUEL LOCADORA DE EQUIPAM.CONST.LTDA  ;19537752000890;7022061070710     ;RUA PARIS, 720                          ;TIBERY              ;MG;UBERLANDIA     ;38406158;   ;                                                  ;                                                  
SERV-LANDIA TRANSPORTES & SERVICOS LTDA ;04699949000182;;RUA REPUBLICA DA SIRIA, 441             ;TIBERY              ;MG;UBERLANDIA     ;38405070;34 ;32269126                                          ;                                                  
EMPRESA DE TRANSPORTES ATLAS LTDA       ;60664828006964;7025448680381     ;RUA REPUBLICA DA SIRIA, 629/649         ;TIBERY              ;MG;UBERLANDIA     ;38406152;34 ;32135334                                          ;                                                  
ALFA LOCADORA DE EQUIPAMENTOS LTDA.     ;00484315000151;702.920782-0014   ;RUA TUNISIA, Nº 442                     ;TIBERY              ;MG;UBERLANDIA     ;38405068;34 ;32135778                                          ;                                                  
UDILOG TRANSPORTES RODOVIARIOS LTDA     ;08733805000156;0010329440004     ;RUA VIENA, 1354 - SALA 1                ;TIBERY              ;MG;UBERLANDIA     ;38405086;34 ;32113004                                          ;                                                  
UDISPUMA INDUSTRIA E COMERCIO LTDA.     ;00393668000146;702.913.566.0075  ;R.AUGUSTO ALEXANDRINO SOUZA, 132        ;TOCANTINS           ;MG;UBERLANDIA     ;38415300;034;32172111                                          ;                                                  
TRANS.FALLS LTDA                        ;03266537000196;;BR 227 KM 725                           ;TRES LAGOAS         ;PR;FOZ DO IGUACU  ;        ;   ;                                                  ;                                                  
CENTRESEG CENT DE TREINAM. EM SEGUR LTDA;15503021000105;;RUA AFONSO ARINOS DE MELO FRANCO , 610  ;TUBALINA            ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
A C SERVICOS & COMERCIO LTDA            ;11646649000109;;RUA EPITACIO PESSOA, 248, A             ;TUBALINA            ;MG;UBERLANDIA     ;38412056;   ;                                                  ;                                                  
RJ REPRESENTACOES LTDA                  ;03263823000106;;RUA LUZIA NARCISA DE JESUS, 121 AP.22-B ;TUBALINA            ;MG;UBERLANDIA     ;38413351;34 ;32196220                                          ;rjrepresent@uol.com.br                            
RDR VULCANIZADORA LTDA                  ;07115030000192;;RUA PEDRO GUSTIN, 190                   ;TUBALINA            ;MG;UBERLANDIA     ;38412027;   ;                                                  ;                                                  
ARMACAO COMERCIO DE FERRAG.LTDA         ;01555971000160;7023201540090     ;RUA SAO JOSE, 104                       ;TUBALINA            ;MG;UBERLANDIA     ;38412086;034;32384430                                          ;                                                  
MERCADOCAR MERCANTIL DE PECAS LTDA      ;43158302000103;108634729117      ;AVENIDA NOVA CANTAREIRA, 2203           ;TUCURUVI            ;SP;SAO PAULO      ;02331003;11 ;29973565                                          ;                                                  
MEZANON IND. COM DE MOVEIS LTDA         ;76917962000171;1015668896        ;AV. SEN. SALGADO FILHO, N° 6056         ;UBERABA             ;PR;CURITIBA       ;81580000;41 ;3763935                                           ;mezanon@mezanon.com.br                            
VIDRAX VIDROS DE SEGURANCA LTDA         ;01231560000209;702.971974.0109   ;AV. JOAO PINHEIRO, 4159                 ;UMUARAMA            ;MG;UBERLANDIA     ;38405310;34 ;32119608                                          ;                                                  
TRANSCOL TRANSP. COLETIVO DE UDIA LTDA  ;25758194000110;7026284470062     ;AV. PAULO ROBERTO DA CUNHA SANTOS, 2245 ;UMUARAMA            ;MG;UBERLANDIA     ;38402266;34 ;32102040                                          ;transcol@centershop.com.br                        
ATAC - ACE TRANSP.ARMAZEM E COM.LTDA    ;06297564000114;7022934120040     ;AV.JOSE ANDRAUS GASSANI, 644            ;UMUARAMA            ;MG;UBERLANDIA     ;38402322;34 ;32125188                                          ;                                                  
REDE MINEIRA DE RADIO E TELEVISAO LTDA  ;25640004000165;7027984700029     ;AV.PROF.JOSE INACIO DE SOUZA, 2710      ;UMUARAMA            ;MG;UBERLANDIA     ;38405330;34 ;32180010                                          ;                                                  
WYUK RAMOS SOLUCOES EMPRESARIAIS LTDA   ;08685329000145;;AV.TEREZINA, 2020                       ;UMUARAMA            ;MG;UBERLANDIA     ;38405324;034;99760956                                          ;                                                  
AUTOMARA VEICULOS LTDA                  ;01147999000169;7029664190056     ;RUA ARLINDO MASSARO SAYAO 0             ;UMUARAMA            ;MG;UBERLANDIA     ;38402076;34 ;32339800                                          ;                                                  
RODOVIARIO GOYAZ LTDA                   ;01537083000620;7020797660039     ;RUA PARAIBA, N° 2851                    ;UMUARAMA            ;MG;UBERLANDIA     ;        ;34 ;                                                  ;                                                  
RADIO TELEVISAO DE UBERLANDIA LTDA      ;25631672000550;7029443960282     ;RUA RIO GRANDE DO NORTE, 1069           ;UMUARAMA            ;MG;UBERLANDIA     ;38402016;34 ;32183400                                          ;                                                  
RADIO CULTURA DE UBERLANDIA LTDA        ;25630013000175;7029445140002     ;RUA RIO GRANDE DO NORTE, 1096           ;UMUARAMA            ;MG;UBERLANDIA     ;38402016;   ;                                                  ;                                                  
